,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
1,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,14513,459.5973510742188,0.2244127690792084,10.025333404541016
2,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,20002,406.001220703125,0.19824278354644773,9.384485244750977
3,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,4899,384.3953857421875,0.1876930594444275,7.200977802276611
4,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,6811,464.27764892578125,0.22669807076454165,10.246487617492676
5,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,13492,418.8753967285156,0.20452900230884552,5.344918251037598
6,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,8136,367.4138488769531,0.17940129339694974,11.435975074768065
7,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,4983,355.58709716796875,0.17362651228904724,10.433795928955078
8,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,7151,420.4910583496094,0.2053178995847702,8.383786201477049
9,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,8249,470.2342224121094,0.2296065539121628,6.641878604888916
0,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,1789,124.45335483551024,0.3889167383313179,6.6983580589294425
1,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,2542,120.207049369812,0.37564703449606895,7.890348434448242
2,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,2107,137.87499809265137,0.4308593682944775,6.969770908355713
3,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,3259,121.85738849639893,0.3808043450117111,5.088424205780028
4,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,2601,135.31614780426023,0.4228629618883133,6.149647235870361
5,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,3638,134.1524829864502,0.4192265123128891,7.789792537689209
6,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,3253,131.77218627929688,0.41178807988762856,5.784663677215576
7,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,2357,142.17304801940918,0.4442907720804215,8.966194152832031
8,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3002,138.01968955993652,0.4313115365803242,6.947370529174805
9,sgd,quadratic,mse,2.5,1024,1,320,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,3949,124.11882591247559,0.3878713324666023,9.878860473632812
0,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,3281,405.80516052246094,0.7925882041454315,4.829625129699707
1,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1653,407.211166381836,0.7953343093395233,5.687944412231445
2,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1606,406.59899139404297,0.7941386550664902,4.57436990737915
3,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,3965,405.60736083984375,0.7922018766403198,3.6299135684967037
4,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,2876,390.9025344848633,0.7634815126657486,6.766270637512207
5,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,3303,338.05551528930664,0.660264678299427,3.2612395286560063
6,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,5127,367.6734428405762,0.7181121930480003,4.144605636596681
7,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1859,419.4732475280762,0.8192836865782738,5.623323917388916
8,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,2264,404.8713874816895,0.7907644286751747,3.7009046077728267
9,sgd,quadratic,mse,4.0,1024,1,512,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,3541,411.3316307067871,0.8033820912241936,6.201289653778076
0,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,239,0.1986016221344471,0.00015868678383412768,0.0008619220461696386
1,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,188,0.2695215158164501,0.0002155120309907943,0.0009215413010679183
2,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,178,0.3024991229176521,0.00023579764638270717,0.0008378167985938488
3,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,140,0.14544586837291718,0.00011538589205883909,0.0008908790186978877
4,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,197,0.16438406333327293,0.0001279512480323319,0.0009052474051713943
5,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,207,0.2678157612681389,0.00021395533985923976,0.0009362760465592147
6,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,212,0.2726610768586397,0.00020148213479842525,0.0007178878877311945
7,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,203,0.19559829123318195,0.00015565765716019087,0.0009347241139039396
8,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,155,0.20297451503574848,0.000156714688273496,0.0008990721544250846
9,p-sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,190,0.31041818484663963,0.0002516817421565065,0.0009940856834873557
0,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,20002,0.034611440263688564,0.0002704018770600669,13.059978485107422
1,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,20002,0.029950666474178437,0.00023398958182951898,11.49126434326172
2,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,20002,0.03423569072037935,0.0002674663337529637,14.140445709228516
3,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,20002,0.03425819333642721,0.0002676421354408376,12.666189193725586
4,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,20002,0.02490685600787401,0.00019458481256151566,14.923593521118164
5,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,20002,0.03128971182741225,0.0002444508736516582,14.223175048828125
6,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,20002,0.030504357069730762,0.00023831528960727158,38.14925384521485
7,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,20002,0.030997092835605145,0.0002421647877781652,19.523839950561523
8,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,20002,0.027258059475570917,0.0002129535896528978,9.798197746276855
9,sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,20002,0.03906944370828569,0.000305230028970982,22.48196220397949
0,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,20002,0.7132090330123901,0.0006964931963011622,22.664390563964844
1,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,20002,0.32788512110710144,0.0003202003135811537,12.589847564697266
2,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,20002,0.37023285031318665,0.0003615555178839713,15.644282341003418
3,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,20002,0.5854554772377014,0.0005717338644899428,16.710983276367188
4,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,20002,0.4912949800491333,0.00047978025395423163,20.157039642333984
5,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,20002,0.3818629384040833,0.0003729130257852376,11.46941375732422
6,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,20002,0.5264957547187805,0.0005141560104675591,21.324241638183594
7,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,20002,0.28566116094589233,0.000278965977486223,16.137493133544922
8,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,20002,0.4174133837223053,0.00040763025754131377,14.221187591552734
9,gd,quadratic,mse,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,20002,0.5465415716171265,0.0005337320035323501,15.813288688659668
0,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,455,0.04758882988244295,6.65215848130174e-05,0.0009736900101415813
1,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,403,0.07751663029193878,0.00010448464217915898,0.00091414712369442
2,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,826,0.0719253714196384,0.00010217260842182441,0.0009173184516839683
3,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,698,0.04832286201417446,6.849715464340989e-05,0.0009802384302020073
4,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1151,0.04246236616745591,6.322892795651569e-05,0.0008654291741549969
5,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,470,0.062308375723659985,9.127278553933138e-05,0.0009794858051463964
6,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1059,0.08112983219325542,0.00011151935996167595,0.0009890076471492648
7,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,691,0.08568065147846937,0.00012069836793671128,0.0009752797195687891
8,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,1091,317.229305267334,0.4470439068973064,8.092746734619139
9,p-sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,565,0.057413488160818815,8.083610555331688e-05,0.0009664871031418444
0,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,4369,0.6585589852184057,0.005736390565289185,11.553215026855467
1,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,5113,0.41038840636610985,0.002966942600323818,5.116937160491943
2,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,5688,0.16792979650199413,0.001334578002570197,8.272985458374022
3,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,6929,0.169254207983613,0.0012011171493213626,6.440615653991699
4,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,4279,0.17916851118206978,0.001264902821276337,6.624834060668945
5,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,6779,0.3313262052834034,0.0025750758868525736,6.78685474395752
6,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,6016,0.1505982717499137,0.001206514672958292,10.195987701416016
7,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,5253,0.1265753824263811,0.001133190220571123,11.7516508102417
8,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3820,0.3382978439331055,0.0025310371129307896,5.798957347869872
9,p-sgd,quadratic,mse,1.0,1024,1,128,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,6733,0.345664668828249,0.0030293041199911386,7.539907455444336
0,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,2323,62.232035160064704,0.1951442025601864,6.092246055603027
1,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,4058,50.666100025177,0.16480153799057007,6.069499969482423
2,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,1522,77.68807888031006,0.2305538542568684,6.450157642364503
3,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,4027,68.92781448364258,0.2119243368506432,6.445053577423097
4,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,3017,48.4800591468811,0.1756785698235035,4.867377758026123
5,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,3816,49.833571434020996,0.17001322656869888,8.646763801574707
6,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,2575,69.87882804870604,0.2306682989001274,6.310057163238525
7,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,3393,62.982593059539795,0.2048986852169037,6.849017143249513
8,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3793,74.75573158264159,0.22128517739474773,5.98491096496582
9,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,1657,66.27366685867311,0.20079580694437027,5.676912784576416
0,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,258,0.11789878644049168,0.00015096608694875613,0.0009898168500512838
1,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,148,0.09212391544133423,0.00011540318428160391,0.000986969331279397
2,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,512,0.10672583431005478,0.0001475845456297975,0.000993824447505176
3,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,112,0.09028253983706236,0.00012513875299191568,0.0009510919917374847
4,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,219,0.09909841604530813,0.00013068933185422793,0.0009673605673015118
5,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,123,0.08174523618072271,0.0001083868628484197,0.0009343517012894155
6,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,436,0.08999486360698937,0.00012361755580059253,0.0009340677643194797
7,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,126,0.11783615872263907,0.000155935253133066,0.0008957270765677093
8,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,167,0.12163357809185983,0.00015215881467156578,0.0009498478611931203
9,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,219,0.08587057795375587,0.00010860229485842864,0.0008392269955947995
0,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2178,165.7758502960205,0.4317079409956932,4.916912078857422
1,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2080,180.97009468078613,0.4712762832641602,8.063241958618164
2,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,3257,176.44231986999512,0.4594852142035961,6.4298644065856925
3,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,3352,166.84241676330566,0.4344854615628719,7.5048580169677725
4,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,2414,171.2108917236328,0.44586169347167015,5.778215408325195
5,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,3802,167.54931449890137,0.436326339840889,5.795578479766847
6,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,2945,170.55187797546387,0.4441455081105232,6.964813232421875
7,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,5296,156.06148433685303,0.4064101129770279,6.902880668640138
8,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3732,169.74979400634766,0.4420567601919174,6.1980977058410645
9,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2022,167.51785469055176,0.4362444132566452,6.802324295043945
0,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1887,170.81466293334958,0.3985590972006321,6.538797378540039
1,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,3690,166.4829368591309,0.359404381364584,4.09429931640625
2,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2385,142.25469589233396,0.3095086216926575,4.087372303009033
3,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2220,130.0597906112671,0.2932872921228409,2.6750969886779785
4,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,4209,130.16538906097412,0.2928348165005445,4.035457134246826
5,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2484,166.8287057876587,0.38323813676834106,5.346553325653076
6,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1922,151.47201347351074,0.33060698956251144,3.923089504241944
7,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2424,160.93634414672854,0.3371586427092552,3.8670849800109854
8,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1419,0.03168833302333951,7.198540970421163e-05,0.0009826329769566657
9,p-sgd,quadratic,mse,3.5,1024,1,448,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2880,160.6346607208252,0.3715854287147522,3.143540143966675
0,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,6368,1.1994315581483525e-07,9.995787032966875e-09,2.8439011573791504
1,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,6326,1.1989417246813546e-07,9.991690110705552e-09,2.8361940383911133
2,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,6129,1.1976655381637812e-07,9.988575347628462e-09,4.071953296661377
3,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,5551,1.1989876772440974e-07,9.991927990878289e-09,3.0109636783599854
4,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,7090,1.199425904707674e-07,9.9952793624192e-09,5.025994300842285
5,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,5795,1.1994597074213883e-07,9.998860503457328e-09,5.09149980545044
6,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,6048,1.1993396195311394e-07,9.995481188304006e-09,3.019237279891968
7,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,6382,1.1997504358503738e-07,9.999213015072906e-09,4.638015270233153
8,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,4806,1.199681085090671e-07,9.998162123831596e-09,2.869598388671875
9,sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,5374,1.1991478308011805e-07,9.994645588003634e-09,5.7708916664123535
0,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,68,0.08840454649180174,8.480833366775187e-05,0.0008603220921941103
1,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,129,0.14884577505290508,0.0001473975044063991,0.0008024551207199693
2,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,78,0.18254907615482807,0.00018004656703851654,0.0008302711066789925
3,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,107,0.11904511507600544,0.0001163370843642042,0.000815940264146775
4,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,93,0.1193729043006897,0.00011784324669861235,0.0008348686387762427
5,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,75,0.23249088414013386,0.00023450963817595039,0.0008434305200353265
6,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,123,0.1476430045440793,0.00014614447263738842,0.0009947540238499641
7,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,163,0.12030139472335576,0.00011579161400732119,0.0008349092095158994
8,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,78,0.15049270540475845,0.00014307914716482628,0.0009373304783366619
9,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,88,0.10309852473437786,9.839781796472379e-05,0.0007952084415592253
0,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,398,0.057581600733101375,0.0001025060491883778,0.0009656419861130416
1,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2641,0.0391803034581244,6.462418332375819e-05,0.0009592116693966092
2,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2961,270.83785820007324,0.4551447294652462,4.42970085144043
3,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2336,222.806676864624,0.3738606721162796,3.6434967517852783
